date,transaction_type,investor_type,value
2023-08-03,purchases,Local Companies,29196652175.0
2023-09-03,purchases,Local Companies,11926449587.0
2023-10-03,purchases,Local Companies,6717754110.0
2023-11-03,purchases,Local Companies,9904655342.0
2023-12-03,purchases,Local Companies,14225289022.0
2024-01-03,purchases,Local Companies,6762884626.0
2024-02-03,purchases,Local Companies,9690092949.0
2024-03-03,purchases,Local Companies,17630595671.0
2024-04-03,purchases,Local Companies,22374987478.0
2024-05-03,purchases,Local Companies,16634363548.0
2024-06-03,purchases,Local Companies,13623467591.0
2024-07-03,purchases,Local Companies,7849702394.0
2024-08-03,purchases,Local Companies,6721957936.0
2024-09-03,purchases,Local Companies,13595675285.0
2024-10-03,purchases,Local Companies,27909745820.0
2024-11-03,purchases,Local Companies,40761204716.0
2024-12-03,purchases,Local Companies,57445109087.0
2025-01-03,purchases,Local Companies,61271119553.0
2025-02-03,purchases,Local Companies,24903491906.0
2025-03-03,purchases,Local Companies,20798166185.0
2025-04-03,purchases,Local Companies,21168973029.0
2025-05-03,purchases,Local Companies,42665907618.0
2025-06-03,purchases,Local Companies,42257433356.0
2025-07-03,purchases,Local Companies,68912975522.0
2025-08-03,purchases,Local Companies,52371365504.0
2025-09-03,purchases,Local Companies,62006341393.0
2025-10-03,purchases,Local Companies,72668509366.0
2025-11-03,purchases,Local Companies,40571041785.0
2025-12-03,purchases,Local Companies,35123004983.0
1992-01-01,purchases,Local Individuals,195662357.0
1992-02-01,purchases,Local Individuals,89202292.0
1992-03-01,purchases,Local Individuals,129083116.0
1992-04-01,purchases,Local Individuals,84650935.0
1992-05-01,purchases,Local Individuals,103116632.0
1992-06-01,purchases,Local Individuals,106390784.0
1992-07-01,purchases,Local Individuals,116371093.0
1992-08-01,purchases,Local Individuals,56890480.0
1992-09-01,purchases,Local Individuals,106956824.0
1992-10-01,purchases,Local Individuals,101247572.0
1992-11-01,purchases,Local Individuals,55416263.0
1992-12-01,purchases,Local Individuals,66123328.0
1993-01-01,purchases,Local Individuals,55037953.0
1993-02-01,purchases,Local Individuals,70342058.0
1993-03-01,purchases,Local Individuals,93800592.0
1993-04-01,purchases,Local Individuals,57795827.0
1993-05-01,purchases,Local Individuals,83445853.0
1993-06-01,purchases,Local Individuals,265196298.0
1993-07-01,purchases,Local Individuals,613225641.0
1993-08-01,purchases,Local Individuals,819517563.0
1993-09-01,purchases,Local Individuals,307530201.0
1993-10-01,purchases,Local Individuals,319725532.0
1993-11-01,purchases,Local Individuals,1094642365.0
1993-12-01,purchases,Local Individuals,865742424.0
1994-01-01,purchases,Local Individuals,1209287852.0
1994-02-01,purchases,Local Individuals,1699756967.0
1994-03-01,purchases,Local Individuals,1493482028.0
1994-04-01,purchases,Local Individuals,482745942.0
1994-05-01,purchases,Local Individuals,399104720.0
1994-06-01,purchases,Local Individuals,297687057.0
1994-07-01,purchases,Local Individuals,354735073.0
1994-08-01,purchases,Local Individuals,493820091.0
1994-09-01,purchases,Local Individuals,1070192257.0
1994-10-01,purchases,Local Individuals,453179882.0
1994-11-01,purchases,Local Individuals,531006494.0
1994-12-01,purchases,Local Individuals,352928824.0
1995-01-01,purchases,Local Individuals,318149510.0
1995-02-01,purchases,Local Individuals,187066744.0
1995-03-01,purchases,Local Individuals,312782498.0
1995-04-01,purchases,Local Individuals,125613414.0
1995-05-01,purchases,Local Individuals,203328560.0
1995-06-01,purchases,Local Individuals,231213769.0
1995-07-01,purchases,Local Individuals,134331302.0
1995-08-01,purchases,Local Individuals,180462630.0
1995-09-01,purchases,Local Individuals,120587575.0
1995-10-01,purchases,Local Individuals,90411274.0
1995-11-01,purchases,Local Individuals,153627351.0
1995-12-01,purchases,Local Individuals,101917672.0
1996-01-01,purchases,Local Individuals,65630649.0
1996-02-01,purchases,Local Individuals,81017316.0
1996-03-01,purchases,Local Individuals,143053130.0
1996-04-01,purchases,Local Individuals,60889114.0
1996-05-01,purchases,Local Individuals,61257147.0
1996-06-01,purchases,Local Individuals,54133864.0
1996-07-01,purchases,Local Individuals,49237174.0
1996-08-01,purchases,Local Individuals,61953774.0
1996-09-01,purchases,Local Individuals,66852979.0
1996-10-01,purchases,Local Individuals,141843141.0
1996-11-01,purchases,Local Individuals,154632366.0
1996-12-01,purchases,Local Individuals,110203413.0
1997-01-01,purchases,Local Individuals,150173285.0
1997-02-01,purchases,Local Individuals,75987465.0
1997-03-01,purchases,Local Individuals,493237895.0
1997-04-01,purchases,Local Individuals,411289617.0
1997-05-01,purchases,Local Individuals,261990371.0
1997-06-01,purchases,Local Individuals,427767941.0
1997-07-01,purchases,Local Individuals,555533181.0
1997-08-01,purchases,Local Individuals,520769985.0
1997-09-01,purchases,Local Individuals,354002396.0
1997-10-01,purchases,Local Individuals,247794832.0
1997-11-01,purchases,Local Individuals,267082937.0
1997-12-01,purchases,Local Individuals,217402388.0
1998-01-01,purchases,Local Individuals,193770173.0
1998-02-01,purchases,Local Individuals,215428211.0
1998-03-01,purchases,Local Individuals,250081628.0
1998-04-01,purchases,Local Individuals,360867010.0
1998-05-01,purchases,Local Individuals,825829251.0
1998-06-01,purchases,Local Individuals,439770269.0
1998-07-01,purchases,Local Individuals,323873248.0
1998-08-01,purchases,Local Individuals,317416874.0
1998-09-01,purchases,Local Individuals,315182464.0
1998-10-01,purchases,Local Individuals,156983808.0
1998-11-01,purchases,Local Individuals,361293221.0
1998-12-01,purchases,Local Individuals,220566890.0
1999-01-01,purchases,Local Individuals,277809141.0
1999-02-01,purchases,Local Individuals,170840356.0
1999-03-01,purchases,Local Individuals,157224516.0
1999-04-01,purchases,Local Individuals,102521312.0
1999-05-01,purchases,Local Individuals,200089611.0
1999-06-01,purchases,Local Individuals,160064126.0
1999-07-01,purchases,Local Individuals,266375467.0
1999-08-01,purchases,Local Individuals,316286750.0
1999-09-01,purchases,Local Individuals,395813060.0
1999-10-01,purchases,Local Individuals,217308314.0
1999-11-01,purchases,Local Individuals,126977848.0
1999-12-01,purchases,Local Individuals,334205994.0
2000-01-01,purchases,Local Individuals,179223872.0
2000-02-01,purchases,Local Individuals,267956063.0
2000-03-01,purchases,Local Individuals,312961674.0
2000-04-01,purchases,Local Individuals,119945540.0
2000-05-01,purchases,Local Individuals,225434294.0
2000-06-01,purchases,Local Individuals,712281477.0
2000-07-01,purchases,Local Individuals,648009883.0
2000-08-01,purchases,Local Individuals,173768504.0
2000-09-01,purchases,Local Individuals,155022410.0
2000-10-01,purchases,Local Individuals,167580756.0
2000-11-01,purchases,Local Individuals,186650602.0
2000-12-01,purchases,Local Individuals,173411239.0
2001-01-01,purchases,Local Individuals,90067883.0
2001-02-01,purchases,Local Individuals,78400491.0
2001-03-01,purchases,Local Individuals,98561325.0
2001-04-01,purchases,Local Individuals,67112952.0
2001-05-01,purchases,Local Individuals,94533498.0
2001-06-01,purchases,Local Individuals,204608128.0
2001-07-01,purchases,Local Individuals,101124510.0
2001-08-01,purchases,Local Individuals,339806214.0
2001-09-01,purchases,Local Individuals,270993774.0
2001-10-01,purchases,Local Individuals,962012740.0
2001-11-01,purchases,Local Individuals,1063668688.0
2001-12-01,purchases,Local Individuals,1938539257.0
2002-01-01,purchases,Local Individuals,472733702.5
2002-02-01,purchases,Local Individuals,559321708.0
2002-03-01,purchases,Local Individuals,526225845.0
2002-04-01,purchases,Local Individuals,276851424.0
2002-05-01,purchases,Local Individuals,865816340.0
2002-06-01,purchases,Local Individuals,1508873327.0
2002-07-01,purchases,Local Individuals,829367059.0
2002-08-01,purchases,Local Individuals,941404050.0
2002-09-01,purchases,Local Individuals,2430872205.0
2002-10-01,purchases,Local Individuals,1356719686.0
2002-11-01,purchases,Local Individuals,842674902.0
2002-12-01,purchases,Local Individuals,325248383.0
2003-01-03,purchases,Local Individuals,639842153.0
2003-02-03,purchases,Local Individuals,404711189.0
2003-03-03,purchases,Local Individuals,323908123.0
2003-04-03,purchases,Local Individuals,1195097849.0
2003-05-03,purchases,Local Individuals,1173532028.0
2003-06-03,purchases,Local Individuals,4387200735.0
2003-07-03,purchases,Local Individuals,1498255797.0
2003-08-03,purchases,Local Individuals,1915738454.0
2003-09-03,purchases,Local Individuals,4226918794.0
2003-10-03,purchases,Local Individuals,5944633935.0
2003-11-03,purchases,Local Individuals,3597023360.0
2003-12-03,purchases,Local Individuals,2142760133.0
2004-01-03,purchases,Local Individuals,1885473700.0
2004-02-03,purchases,Local Individuals,1599334371.0
2004-03-03,purchases,Local Individuals,1569666184.0
2004-04-03,purchases,Local Individuals,1250027368.0
2004-05-03,purchases,Local Individuals,1750147853.0
2004-06-03,purchases,Local Individuals,1736724156.0
2004-07-03,purchases,Local Individuals,4569792288.0
2004-08-03,purchases,Local Individuals,3558742281.0
2004-09-03,purchases,Local Individuals,3115823557.0
2004-10-03,purchases,Local Individuals,3271301529.0
2004-11-03,purchases,Local Individuals,1333266998.0
2004-12-03,purchases,Local Individuals,1900643521.0
2005-01-03,purchases,Local Individuals,2511353236.0
2005-02-03,purchases,Local Individuals,4163926947.0
2005-03-03,purchases,Local Individuals,8455543204.0
2005-04-03,purchases,Local Individuals,4408841952.0
2005-05-03,purchases,Local Individuals,5851328069.0
2005-06-03,purchases,Local Individuals,2070525354.0
2005-07-03,purchases,Local Individuals,2050367373.0
2005-08-03,purchases,Local Individuals,3573934174.75
2005-09-03,purchases,Local Individuals,4484770461.0
2005-10-03,purchases,Local Individuals,4910733774.0
2005-11-03,purchases,Local Individuals,3919586513.0
2005-12-03,purchases,Local Individuals,1579570242.0
2006-01-03,purchases,Local Individuals,2141924091.0
2006-02-03,purchases,Local Individuals,2830278004.0
2006-03-03,purchases,Local Individuals,3512944238.0
2006-04-03,purchases,Local Individuals,2296555892.0
2006-05-03,purchases,Local Individuals,1551601683.0
2006-06-03,purchases,Local Individuals,3674627188.0
2006-07-03,purchases,Local Individuals,2759057932.4
2006-08-03,purchases,Local Individuals,1916383451.05
2006-09-03,purchases,Local Individuals,2953671673.8
2006-10-03,purchases,Local Individuals,3325859666.3
2006-11-03,purchases,Local Individuals,4975959721.55
2006-12-03,purchases,Local Individuals,2172015605.85
2007-01-03,purchases,Local Individuals,4448945819.0
2007-02-03,purchases,Local Individuals,5051072133.0
2007-03-03,purchases,Local Individuals,3885290615.25
2007-04-03,purchases,Local Individuals,918071112.55
2007-05-03,purchases,Local Individuals,1083315311.0
2007-06-03,purchases,Local Individuals,713793476.7
2007-07-03,purchases,Local Individuals,758001826.85
2007-08-03,purchases,Local Individuals,1580722640.0
2007-09-03,purchases,Local Individuals,2418335718.0
2007-10-03,purchases,Local Individuals,4406796011.0
2007-11-03,purchases,Local Individuals,3107208113.0
2007-12-03,purchases,Local Individuals,1788037795.0
2008-01-03,purchases,Local Individuals,1111913233.0
2008-02-03,purchases,Local Individuals,2755563494.0
2008-03-03,purchases,Local Individuals,3140869237.0
2008-04-03,purchases,Local Individuals,2327372969.0
2008-05-03,purchases,Local Individuals,2162455267.0
2008-06-03,purchases,Local Individuals,3213976221.0
2008-07-03,purchases,Local Individuals,2208872782.0
2008-08-03,purchases,Local Individuals,2303628358.0
2008-09-03,purchases,Local Individuals,1442484888.0
2008-10-03,purchases,Local Individuals,1202744997.0
2008-11-03,purchases,Local Individuals,886913181.0
2008-12-03,purchases,Local Individuals,290985433.0
2009-01-03,purchases,Local Individuals,1569893943.6
2009-02-03,purchases,Local Individuals,897381093.05
2009-03-03,purchases,Local Individuals,1282635085.6
2009-04-03,purchases,Local Individuals,1282530664.0
2009-05-03,purchases,Local Individuals,5364805508.0
2009-06-03,purchases,Local Individuals,6249367294.0
2009-07-03,purchases,Local Individuals,4108217877.0
2009-08-03,purchases,Local Individuals,4206358921.0
2009-09-03,purchases,Local Individuals,9030937146.0
2009-10-03,purchases,Local Individuals,9191149936.0
2009-11-03,purchases,Local Individuals,2798450498.0
2009-12-03,purchases,Local Individuals,5850800296.0
2010-01-03,purchases,Local Individuals,11341173227.0
2010-02-03,purchases,Local Individuals,16958908661.0
2010-03-03,purchases,Local Individuals,10345121293.0
2010-04-03,purchases,Local Individuals,13203651458.0
2010-05-03,purchases,Local Individuals,13734294662.0
2010-06-03,purchases,Local Individuals,23517955038.0
2010-07-03,purchases,Local Individuals,27616112971.0
2010-08-03,purchases,Local Individuals,26853056414.0
2010-09-03,purchases,Local Individuals,46250429268.0
2010-10-03,purchases,Local Individuals,31472866912.0
2010-11-03,purchases,Local Individuals,10410167082.0
2010-12-03,purchases,Local Individuals,17868716839.0
2011-01-03,purchases,Local Individuals,45353222708.0
2011-02-03,purchases,Local Individuals,32797456546.0
2011-03-03,purchases,Local Individuals,19758736668.0
2011-04-03,purchases,Local Individuals,15397720989.0
2011-05-03,purchases,Local Individuals,27588153575.0
2011-06-03,purchases,Local Individuals,34771465347.0
2011-07-03,purchases,Local Individuals,17565060655.0
2011-08-03,purchases,Local Individuals,34273578315.0
2011-09-03,purchases,Local Individuals,32360033848.0
2011-10-03,purchases,Local Individuals,12795908503.0
2011-11-03,purchases,Local Individuals,9249703227.0
2011-12-03,purchases,Local Individuals,9833250290.0
2012-01-03,purchases,Local Individuals,10923978636.0
2012-02-03,purchases,Local Individuals,9597500100.0
2012-03-03,purchases,Local Individuals,4716707005.0
2012-04-03,purchases,Local Individuals,2621745971.0
2012-05-03,purchases,Local Individuals,2305157042.0
2012-06-03,purchases,Local Individuals,3433981346.0
2012-07-03,purchases,Local Individuals,2621161503.0
2012-08-03,purchases,Local Individuals,3198601089.0
2012-09-03,purchases,Local Individuals,15570496985.0
2012-10-03,purchases,Local Individuals,5154484745.0
2012-11-03,purchases,Local Individuals,1791710076.0
2012-12-03,purchases,Local Individuals,1871479941.0
2013-01-03,purchases,Local Individuals,6241252813.0
2013-02-03,purchases,Local Individuals,3588421707.0
2013-03-03,purchases,Local Individuals,4832378464.0
2013-04-03,purchases,Local Individuals,5704081628.0
2013-05-03,purchases,Local Individuals,9068980245.0
2013-06-03,purchases,Local Individuals,5299630716.0
2013-07-03,purchases,Local Individuals,4050181666.0
2013-08-03,purchases,Local Individuals,3470039553.0
2013-09-03,purchases,Local Individuals,3497591854.0
2013-10-03,purchases,Local Individuals,6365169476.0
2013-11-03,purchases,Local Individuals,2902489934.0
2013-12-03,purchases,Local Individuals,3233538371.0
2014-01-03,purchases,Local Individuals,7617148572.0
2014-02-03,purchases,Local Individuals,8232788114.0
2014-03-03,purchases,Local Individuals,5595193178.0
2014-04-03,purchases,Local Individuals,8965146457.0
2014-05-03,purchases,Local Individuals,4434484926.0
2014-06-03,purchases,Local Individuals,5471970774.0
2014-07-03,purchases,Local Individuals,12080032811.0
2014-08-03,purchases,Local Individuals,16366314466.0
2014-09-03,purchases,Local Individuals,19197520464.0
2014-10-03,purchases,Local Individuals,10793707746.0
2014-11-03,purchases,Local Individuals,15527267964.0
2014-12-03,purchases,Local Individuals,5033844923.0
2015-01-03,purchases,Local Individuals,10580815538.0
2015-02-03,purchases,Local Individuals,8807677333.0
2015-03-03,purchases,Local Individuals,4856726925.0
2015-04-03,purchases,Local Individuals,4867623021.0
2015-05-03,purchases,Local Individuals,11850263180.0
