date,sector,market_cap,mom_return,month,regime
2022-06-01,Materials,113397632900.55,-0.09223025631470716,2022-06-01,Crisis / Sell-off
2022-07-01,Materials,131609591614.55,0.16060263559444787,2022-07-01,Crisis / Sell-off
2022-08-01,Materials,190195392943.5,0.44514841669391747,2022-08-01,Volatile Recovery
2022-09-01,Materials,190195392943.5,0.0,2022-09-01,Volatile Recovery
2022-10-01,Materials,166020727345.15,-0.12710437000717156,2022-10-01,Crisis / Sell-off
2022-11-01,Materials,161241686878.05,-0.028785806106996437,2022-11-01,Crisis / Sell-off
2022-12-01,Materials,155006610736.7,-0.038669132418998275,2022-12-01,Crisis / Sell-off
2023-01-01,Materials,160831709476.45,0.03757967942183282,2023-01-01,Crisis / Sell-off
2023-02-01,Materials,160831709476.45,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,Materials,163434726519.05,0.01618472533229598,2023-03-01,Crisis / Sell-off
2023-04-01,Materials,160259123206.75,-0.019430407355500612,2023-04-01,Bull / Stable Growth
2023-05-01,Materials,148389277443.95,-0.07406658370074026,2023-05-01,Bull / Stable Growth
2023-06-01,Materials,165501580482.75,0.11532034749117015,2023-06-01,Volatile Recovery
2023-07-01,Materials,184565064615.2,0.11518611530381717,2023-07-01,Volatile Recovery
2023-08-01,Materials,177312796286.15,-0.03929383030407341,2023-08-01,Volatile Recovery
2023-09-01,Materials,183181946188.3,0.03310054336224155,2023-09-01,Bull / Stable Growth
2023-10-01,Materials,169351073903.35,-0.07550346839711308,2023-10-01,Bull / Stable Growth
2023-11-01,Materials,164567558737.65,-0.028246146041152387,2023-11-01,Bull / Stable Growth
2023-12-01,Materials,166010834125.8,0.008770108757892192,2023-12-01,Bull / Stable Growth
2024-01-01,Materials,164416520720.2,-0.009603670832662892,2024-01-01,Bull / Stable Growth
2024-02-01,Materials,168005747328.35,0.02183008491134575,2024-02-01,Bull / Stable Growth
2024-03-01,Materials,184566983038.7,0.09857541169697459,2024-03-01,Bull / Stable Growth
2024-04-01,Materials,193720226178.1,0.049593069078236685,2024-04-01,Bull / Stable Growth
2024-05-01,Materials,200288704742.6,0.03390703538855644,2024-05-01,Bull / Stable Growth
2024-06-01,Materials,200288704742.6,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,Materials,180163690802.7,-0.10048002440159343,2024-07-01,Bull / Stable Growth
2024-08-01,Materials,180163690802.7,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,Materials,196439147764.55,0.09033705342811538,2024-09-01,Bull / Stable Growth
2024-10-01,Materials,203477327964.2,0.03582880642551922,2024-10-01,Volatile Recovery
2024-11-01,Materials,210088684258.25,0.03249185725110948,2024-11-01,Bull / Stable Growth
2024-12-01,Materials,250656672787.8,0.1930993507469545,2024-12-01,Volatile Recovery
2025-01-01,Materials,272275661901.15,0.0862494059021206,2025-01-01,Volatile Recovery
2025-02-01,Materials,264057414819.75,-0.030183553770529947,2025-02-01,Volatile Recovery
2025-03-01,Materials,254625249570.5,-0.035720130243979575,2025-03-01,Bull / Stable Growth
2025-04-01,Materials,263729812557.45,0.03575671698823091,2025-04-01,Volatile Recovery
2025-05-01,Materials,278879336929.9,0.057443351684595356,2025-05-01,Volatile Recovery
2025-06-01,Materials,299106994499.7,0.0725319336759771,2025-06-01,Volatile Recovery
2025-07-01,Materials,316932828216.95,0.05959684676403598,2025-07-01,Volatile Recovery
2025-08-01,Materials,333944806017.75,0.053676919164570736,2025-08-01,Volatile Recovery
2025-09-01,Materials,357005351938.45,0.06905496209297013,2025-09-01,Bull / Stable Growth
2025-10-01,Materials,363961150036.2,0.019483736196059143,2025-10-01,Bull / Stable Growth
2025-11-01,Materials,361541554131.75,-0.00664795103600857,2025-11-01,Bull / Stable Growth
2025-12-01,Materials,374955800276.85,0.03710291664070153,2025-12-01,Bull / Stable Growth
2021-02-01,Real Estate,58233822250.85,-0.13139604715796516,2021-02-01,Crisis / Sell-off
2021-03-01,Real Estate,57644646523.15,-0.010117414672903391,2021-03-01,Crisis / Sell-off
2021-04-01,Real Estate,55737602454.25,-0.033082761087521506,2021-04-01,Volatile Recovery
2021-05-01,Real Estate,55830168023.3,0.0016607382623963218,2021-05-01,Crisis / Sell-off
2021-06-01,Real Estate,69488344280.75,0.24463792141463614,2021-06-01,Bull / Stable Growth
2021-07-01,Real Estate,70095780845.95,0.008741560494603284,2021-07-01,Bull / Stable Growth
2021-08-01,Real Estate,70274815566.05,0.0025541440289176265,2021-08-01,Bull / Stable Growth
2021-09-01,Real Estate,71342203915.8,0.015188774828541307,2021-09-01,Volatile Recovery
2021-10-01,Real Estate,76132563654.6,0.06714622587849561,2021-10-01,Volatile Recovery
2021-11-01,Real Estate,76132563654.6,0.0,2021-11-01,Volatile Recovery
2021-12-01,Real Estate,76132563654.6,0.0,2021-12-01,Volatile Recovery
2022-01-01,Real Estate,15546270920.1,-0.7957999813242769,2022-01-01,Volatile Recovery
2022-02-01,Real Estate,71279149501.3,3.584967666370856,2022-02-01,Crisis / Sell-off
2022-03-01,Real Estate,59221033302.8,-0.16916750947316062,2022-03-01,Crisis / Sell-off
2022-04-01,Real Estate,53386916506.4,-0.09851426885055992,2022-04-01,Crisis / Sell-off
2022-05-01,Real Estate,54322002275.35,0.01751526085680366,2022-05-01,Crisis / Sell-off
2022-06-01,Real Estate,50708668545.35,-0.06651694670024422,2022-06-01,Crisis / Sell-off
2022-07-01,Real Estate,51646951125.05,0.018503396098063174,2022-07-01,Crisis / Sell-off
2022-08-01,Real Estate,57893012017.9,0.12093764988618094,2022-08-01,Volatile Recovery
2022-09-01,Real Estate,57893012017.9,0.0,2022-09-01,Volatile Recovery
2022-10-01,Real Estate,45282913139.6,-0.21781728811071488,2022-10-01,Crisis / Sell-off
2022-11-01,Real Estate,45189963146.0,-0.0020526504845977955,2022-11-01,Crisis / Sell-off
2022-12-01,Real Estate,45544339383.2,0.007841923571724863,2022-12-01,Crisis / Sell-off
2023-01-01,Real Estate,48509292920.55,0.06510037421782644,2023-01-01,Crisis / Sell-off
2023-02-01,Real Estate,48509292920.55,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,Real Estate,53259517511.1,0.09792401217494673,2023-03-01,Crisis / Sell-off
2023-04-01,Real Estate,47317055132.1,-0.11157559543721951,2023-04-01,Bull / Stable Growth
2023-05-01,Real Estate,45052647904.2,-0.0478560472873516,2023-05-01,Bull / Stable Growth
2023-06-01,Real Estate,46204454666.7,0.025565795043816397,2023-06-01,Volatile Recovery
2023-07-01,Real Estate,53265817352.6,0.1528286122374516,2023-07-01,Volatile Recovery
2023-08-01,Real Estate,50748768111.6,-0.04725449389686576,2023-08-01,Volatile Recovery
2023-09-01,Real Estate,51336569238.0,0.011582569356312078,2023-09-01,Bull / Stable Growth
2023-10-01,Real Estate,48094436874.4,-0.06315444159443617,2023-10-01,Bull / Stable Growth
2023-11-01,Real Estate,47001275753.2,-0.022729471270343082,2023-11-01,Bull / Stable Growth
2023-12-01,Real Estate,46016509790.5,-0.020951898579751882,2023-12-01,Bull / Stable Growth
2024-02-01,Real Estate M & D,47890489152.8,0.04342307399065959,2024-02-01,Bull / Stable Growth
2024-03-01,Real Estate M & D,51271844081.8,0.07060598020227782,2024-03-01,Bull / Stable Growth
2024-04-01,Real Estate M & D,52511932783.1,0.024186543774815883,2024-04-01,Bull / Stable Growth
2024-05-01,Real Estate M & D,53539191816.5,0.01956239237361701,2024-05-01,Bull / Stable Growth
2024-06-01,Real Estate M & D,53539191816.5,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,Real Estate M & D,50070549242.6,-0.0647869804570157,2024-07-01,Bull / Stable Growth
2024-08-01,Real Estate M & D,50070549242.6,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,Real Estate M & D,52250502320.0,0.04353763061071625,2024-09-01,Bull / Stable Growth
2024-10-01,Real Estate M & D,53063502296.6,0.015559658577460223,2024-10-01,Volatile Recovery
2024-11-01,Real Estate M & D,55128092663.6,0.038907917450678564,2024-11-01,Bull / Stable Growth
2024-12-01,Real Estate M & D,69128062152.3,0.25395345299047345,2024-12-01,Volatile Recovery
2025-01-01,Real Estate M & D,71623794967.1,0.03610303452889374,2025-01-01,Volatile Recovery
2025-02-01,Real Estate M & D,69848420209.9,-0.024787499154652726,2025-02-01,Volatile Recovery
2025-03-01,Real Estate M & D,67292967056.7,-0.03658569722150706,2025-03-01,Bull / Stable Growth
2025-04-01,Real Estate M & D,65937025056.6,-0.020149832284219293,2025-04-01,Volatile Recovery
2025-05-01,Real Estate M & D,73685401369.1,0.11751176680853948,2025-05-01,Volatile Recovery
2025-06-01,Real Estate M & D,83773920767.1,0.13691340768390825,2025-06-01,Volatile Recovery
2025-07-01,Real Estate M & D,105103835848.8,0.2546128304177062,2025-07-01,Volatile Recovery
2025-08-01,Real Estate M & D,124232546453.2,0.18199821585882092,2025-08-01,Volatile Recovery
2025-09-01,Real Estate M & D,133605583722.2,0.07544751787351434,2025-09-01,Bull / Stable Growth
2025-10-01,Real Estate M & D,144648724160.95,0.08265478231592116,2025-10-01,Bull / Stable Growth
2025-11-01,Real Estate M & D,139208235636.0,-0.03761172838895144,2025-11-01,Bull / Stable Growth
2025-12-01,Real Estate M & D,138148349548.8,-0.0076136737338686755,2025-12-01,Bull / Stable Growth
2021-02-01,Retailing,55836342763.0,-0.15600949496702832,2021-02-01,Crisis / Sell-off
2021-03-01,Retailing,53867118539.15,-0.0352677866494312,2021-03-01,Crisis / Sell-off
2021-04-01,Retailing,55742672689.8,0.03481816368712698,2021-04-01,Volatile Recovery
2021-05-01,Retailing,57524809267.0,0.03197077734534415,2021-05-01,Crisis / Sell-off
2021-06-01,Retailing,57823571197.6,0.0051936187952106305,2021-06-01,Bull / Stable Growth
2021-07-01,Retailing,61233324900.0,0.05896823097881443,2021-07-01,Bull / Stable Growth
2021-08-01,Retailing,55847616036.2,-0.0879538857737252,2021-08-01,Bull / Stable Growth
2021-09-01,Retailing,57022536054.6,0.021037961900440383,2021-09-01,Volatile Recovery
2021-10-01,Retailing,72602275025.8,0.2732207307700618,2021-10-01,Volatile Recovery
2021-11-01,Retailing,72602275025.8,0.0,2021-11-01,Volatile Recovery
2021-12-01,Retailing,72602275025.8,0.0,2021-12-01,Volatile Recovery
2022-01-01,Retailing,24285208227.58,-0.6655034815513703,2022-01-01,Volatile Recovery
2022-02-01,Retailing,73577729751.5,2.029734357720677,2022-02-01,Crisis / Sell-off
2022-03-01,Retailing,51502811926.7,-0.3000217307513483,2022-03-01,Crisis / Sell-off
2022-04-01,Retailing,46872637927.0,-0.08990138259421188,2022-04-01,Crisis / Sell-off
2022-05-01,Retailing,46198397725.1,-0.014384515822430832,2022-05-01,Crisis / Sell-off
2022-06-01,Retailing,43484489123.7,-0.05874464775919086,2022-06-01,Crisis / Sell-off
2022-07-01,Retailing,44604474157.0,0.025755966227727578,2022-07-01,Crisis / Sell-off
2022-08-01,Retailing,52890265619.4,0.18576144252335447,2022-08-01,Volatile Recovery
2022-09-01,Retailing,52890265619.4,0.0,2022-09-01,Volatile Recovery
2022-10-01,Retailing,49469798149.8,-0.06467102083044518,2022-10-01,Crisis / Sell-off
2022-11-01,Retailing,47896165672.7,-0.031809963572822175,2022-11-01,Crisis / Sell-off
2022-12-01,Retailing,47771297163.6,-0.0026070669195795704,2022-12-01,Crisis / Sell-off
2023-01-01,Retailing,50043545667.1,0.04756514138015433,2023-01-01,Crisis / Sell-off
2023-02-01,Retailing,50043545667.1,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,Retailing,4095091564.8,-0.9181694360339414,2023-03-01,Crisis / Sell-off
2023-04-01,Retailing,51282515064.1,11.52292268746977,2023-04-01,Bull / Stable Growth
2023-05-01,Retailing,49755144747.2,-0.02978345182545905,2023-05-01,Bull / Stable Growth
2023-06-01,Retailing,51698361353.2,0.039055591454376204,2023-06-01,Volatile Recovery
2023-07-01,Retailing,58069386811.0,0.12323457245140812,2023-07-01,Volatile Recovery
2023-08-01,Retailing,58728238854.3,0.011345944558436294,2023-08-01,Volatile Recovery
2023-09-01,Retailing,59393667793.2,0.011330646923550125,2023-09-01,Bull / Stable Growth
2023-10-01,Retailing,54418792695.7,-0.08376103518007649,2023-10-01,Bull / Stable Growth
2023-11-01,Retailing,50528543672.6,-0.07148723502290033,2023-11-01,Bull / Stable Growth
2023-12-01,Retailing,48433102577.6,-0.04147044309405434,2023-12-01,Bull / Stable Growth
2024-01-01,Retailing,48696676178.3,0.005442013554215475,2024-01-01,Bull / Stable Growth
2024-02-01,Retailing,49582901784.7,0.018198893147350237,2024-02-01,Bull / Stable Growth
2024-03-01,Retailing,54766917929.7,0.10455249609049,2024-03-01,Bull / Stable Growth
2024-04-01,Retailing,62071294652.1,0.13337206106387178,2024-04-01,Bull / Stable Growth
2024-05-01,Retailing,60581386539.2,-0.024003174434345298,2024-05-01,Bull / Stable Growth
2024-06-01,Retailing,60581386539.2,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,Retailing,58247705643.7,-0.038521417696340765,2024-07-01,Bull / Stable Growth
2024-08-01,Retailing,58247705643.7,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,Retailing,60778234736.8,0.04344427072508572,2024-09-01,Bull / Stable Growth
2024-10-01,Retailing,65352687668.0,0.07526465602381593,2024-10-01,Volatile Recovery
2024-11-01,Retailing,73549509816.6,0.1254244077954514,2024-11-01,Bull / Stable Growth
2024-12-01,Retailing,86208376232.5,0.17211353885927472,2024-12-01,Volatile Recovery
2025-01-01,Retailing,101494797617.9,0.17731944450703052,2025-01-01,Volatile Recovery
2025-02-01,Retailing,95454992405.6,-0.05950852018088837,2025-02-01,Volatile Recovery
2025-03-01,Retailing,95604151341.9,0.0015626101112260482,2025-03-01,Bull / Stable Growth
2025-04-01,Retailing,106288511205.8,0.11175623353101649,2025-04-01,Volatile Recovery
2025-05-01,Retailing,115065232520.8,0.08257450608190542,2025-05-01,Volatile Recovery
2025-06-01,Retailing,125414461280.2,0.08994227476600458,2025-06-01,Volatile Recovery
2025-07-01,Retailing,164022788747.5,0.3078458980981593,2025-07-01,Volatile Recovery
2025-08-01,Retailing,172954208828.5,0.05445231207932455,2025-08-01,Volatile Recovery
2025-09-01,Retailing,215911029852.6,0.24837106489091365,2025-09-01,Bull / Stable Growth
2025-10-01,Retailing,241749036291.9,0.11966969198812727,2025-10-01,Bull / Stable Growth
2025-11-01,Retailing,231329903213.2,-0.04309896427516424,2025-11-01,Bull / Stable Growth
2025-12-01,Retailing,226357212967.2,-0.021496097897110267,2025-12-01,Bull / Stable Growth
2022-02-01,Software & Services,6142637347.2,1.2540084799446887,2022-02-01,Crisis / Sell-off
2022-03-01,Software & Services,4980516768.0,-0.18918918918918914,2022-03-01,Crisis / Sell-off
2022-04-01,Software & Services,5450898907.2,0.09444444444444433,2022-04-01,Crisis / Sell-off
2022-05-01,Software & Services,5478568444.8,0.005076142131979822,2022-05-01,Crisis / Sell-off
2022-06-01,Software & Services,5312551219.2,-0.030303030303030387,2022-06-01,Crisis / Sell-off
2022-07-01,Software & Services,6087298272.0,0.14583333333333348,2022-07-01,Crisis / Sell-off
2022-08-01,Software & Services,5948950584.0,-0.022727272727272707,2022-08-01,Volatile Recovery
2022-09-01,Software & Services,5948950584.0,0.0,2022-09-01,Volatile Recovery
2022-10-01,Software & Services,5395559832.0,-0.09302325581395354,2022-10-01,Crisis / Sell-off
2022-11-01,Software & Services,4703821392.0,-0.1282051282051282,2022-11-01,Crisis / Sell-off
2022-12-01,Software & Services,4703821392.0,0.0,2022-12-01,Crisis / Sell-off
2023-01-01,Software & Services,4565473704.0,-0.02941176470588236,2023-01-01,Crisis / Sell-off
2023-02-01,Software & Services,4565473704.0,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,Software & Services,255432299172.0,54.94869573954729,2023-03-01,Crisis / Sell-off
2023-04-01,Software & Services,3818396188.8,-0.9850512397955248,2023-04-01,Bull / Stable Growth
2023-05-01,Software & Services,3458692200.0,-0.09420289855072472,2023-05-01,Bull / Stable Growth
2023-06-01,Software & Services,3348014049.6,-0.03200000000000003,2023-06-01,Volatile Recovery
2023-07-01,Software & Services,3735387576.0,0.11570247933884303,2023-07-01,Volatile Recovery
2023-08-01,Software & Services,3375683587.2,-0.09629629629629632,2023-08-01,Volatile Recovery
2023-09-01,Software & Services,3403353124.8,0.00819672131147553,2023-09-01,Bull / Stable Growth
2023-10-01,Software & Services,3292674974.4,-0.0325203252032521,2023-10-01,Bull / Stable Growth
2023-11-01,Software & Services,3348014049.6,0.01680672268907557,2023-11-01,Bull / Stable Growth
2023-12-01,Software & Services,3181996824.0,-0.04958677685950408,2023-12-01,Bull / Stable Growth
2024-01-01,Software & Services,3181996824.0,0.0,2024-01-01,Bull / Stable Growth
2024-02-01,Software & Services,3015979598.4,-0.05217391304347818,2024-02-01,Bull / Stable Growth
2024-03-01,Software & Services,3043649136.0,0.00917431192660545,2024-03-01,Bull / Stable Growth
2024-04-01,Software & Services,3126657748.8,0.027272727272727337,2024-04-01,Bull / Stable Growth
2024-05-01,Software & Services,3624709425.6,0.1592920353982299,2024-05-01,Bull / Stable Growth
2024-06-01,Software & Services,3624709425.6,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,Software & Services,3137802349.0,-0.13432996122700291,2024-07-01,Bull / Stable Growth
2024-08-01,Software & Services,3137802349.0,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,Software & Services,3137802349.0,0.0,2024-09-01,Bull / Stable Growth
2024-10-01,Software & Services,3337480680.3,0.06363636363636371,2024-10-01,Volatile Recovery
2024-11-01,Software & Services,3280429728.5,-0.017094017094017144,2024-11-01,Bull / Stable Growth
2024-12-01,Software & Services,3480108059.8,0.0608695652173914,2024-12-01,Volatile Recovery
2025-01-01,Software & Services,3508633535.7,0.008196721311475308,2025-01-01,Volatile Recovery
2025-02-01,Software & Services,3280429728.5,-0.06504065040650397,2025-02-01,Volatile Recovery
2025-03-01,Software & Services,3194853300.8,-0.02608695652173909,2025-03-01,Bull / Stable Growth
2025-04-01,Software & Services,3337480680.3,0.044642857142857206,2025-04-01,Volatile Recovery
2025-05-01,Software & Services,3337480680.3,0.0,2025-05-01,Volatile Recovery
2025-06-01,Software & Services,3308955204.4,-0.008547008547008628,2025-06-01,Volatile Recovery
2025-07-01,Software & Services,3537159011.6,0.06896551724137923,2025-07-01,Volatile Recovery
2025-08-01,Software & Services,3451582583.9,-0.024193548387096753,2025-08-01,Volatile Recovery
2025-09-01,Software & Services,3423057108.0,-0.008264462809917328,2025-09-01,Bull / Stable Growth
2025-10-01,Software & Services,3423057108.0,0.0,2025-10-01,Bull / Stable Growth
2025-11-01,Software & Services,4991958282.5,0.45833333333333326,2025-11-01,Bull / Stable Growth
2025-12-01,Software & Services,4991958282.5,0.0,2025-12-01,Bull / Stable Growth
2021-02-01,Telecommunication,166616503633.5,-0.043516338807908284,2021-02-01,Crisis / Sell-off
2021-03-01,Telecommunication,165278440365.0,-0.008030796705729037,2021-03-01,Crisis / Sell-off
2021-04-01,Telecommunication,162911346723.0,-0.014321853695935971,2021-04-01,Volatile Recovery
2021-05-01,Telecommunication,167792651565.0,0.029962951876518096,2021-05-01,Crisis / Sell-off
2021-06-01,Telecommunication,160329735561.0,-0.04447701335185705,2021-06-01,Bull / Stable Growth
2021-07-01,Telecommunication,156672773058.0,-0.022809009758571253,2021-07-01,Bull / Stable Growth
2021-08-01,Telecommunication,147864085804.5,-0.05622347189986254,2021-08-01,Bull / Stable Growth
2021-09-01,Telecommunication,155346381054.0,0.050602519258075906,2021-09-01,Volatile Recovery
2021-10-01,Telecommunication,159415189804.5,0.026191847681894975,2021-10-01,Volatile Recovery
2021-11-01,Telecommunication,159415189804.5,0.0,2021-11-01,Volatile Recovery
2021-12-01,Telecommunication,159415189804.5,0.0,2021-12-01,Volatile Recovery
2022-01-01,Telecommunication,24828475122.33,-0.844252764414868,2022-01-01,Volatile Recovery
2022-02-01,Telecommunication,181136499808.5,6.295514481499153,2022-02-01,Crisis / Sell-off
2022-03-01,Telecommunication,144995689050.0,-0.19952251918695885,2022-03-01,Crisis / Sell-off
2022-04-01,Telecommunication,143473063545.0,-0.010501177758981073,2022-04-01,Crisis / Sell-off
2022-05-01,Telecommunication,138811922547.0,-0.03248791712416488,2022-05-01,Crisis / Sell-off
2022-06-01,Telecommunication,123850963792.5,-0.10777862938563076,2022-06-01,Crisis / Sell-off
2022-07-01,Telecommunication,129936613545.0,0.049136878439605125,2022-07-01,Crisis / Sell-off
2022-08-01,Telecommunication,150885004623.0,0.16122007882516565,2022-08-01,Volatile Recovery
2022-09-01,Telecommunication,150885004623.0,0.0,2022-09-01,Volatile Recovery
2022-10-01,Telecommunication,177107986531.5,0.17379448656293262,2022-10-01,Crisis / Sell-off
2022-11-01,Telecommunication,195670686684.0,0.10481006823031369,2022-11-01,Crisis / Sell-off
2022-12-01,Telecommunication,192835422592.5,-0.014489978747193932,2022-12-01,Crisis / Sell-off
2023-01-01,Telecommunication,227178070714.5,0.17809304774140444,2023-01-01,Crisis / Sell-off
2023-02-01,Telecommunication,227178070714.5,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,Telecommunication,270636818100.0,0.19129816204890493,2023-03-01,Crisis / Sell-off
2023-04-01,Telecommunication,253702901355.0,-0.06257063197788171,2023-04-01,Bull / Stable Growth
2023-05-01,Telecommunication,239241071080.5,-0.05700301493306115,2023-05-01,Bull / Stable Growth
2023-06-01,Telecommunication,257314825141.5,0.07554620107397247,2023-06-01,Volatile Recovery
2023-07-01,Telecommunication,267600323355.0,0.03997242758105335,2023-07-01,Volatile Recovery
2023-08-01,Telecommunication,255480403507.5,-0.04529112556946224,2023-08-01,Volatile Recovery
2023-09-01,Telecommunication,242951407324.5,-0.04904092842734298,2023-09-01,Bull / Stable Growth
2023-10-01,Telecommunication,256028472867.0,0.053825848084236405,2023-10-01,Bull / Stable Growth
2023-11-01,Telecommunication,256519622745.0,0.0019183408489693576,2023-11-01,Bull / Stable Growth
2023-12-01,Telecommunication,241900256745.0,-0.05699121900913118,2023-12-01,Bull / Stable Growth
2024-01-01,Telecommunication,251466014745.0,0.0395442242547257,2024-01-01,Bull / Stable Growth
2024-02-01,Telecommunication,254349383172.0,0.011466235029508498,2024-02-01,Bull / Stable Growth
2024-03-01,Telecommunication,258934791568.5,0.01802799102288044,2024-03-01,Bull / Stable Growth
2024-04-01,Telecommunication,257877029629.5,-0.00408505142392257,2024-04-01,Bull / Stable Growth
2024-05-01,Telecommunication,239064232941.2,-0.07295258796539161,2024-05-01,Bull / Stable Growth
2024-06-01,Telecommunication,239064232941.2,0.0,2024-06-01,Bull / Stable Growth
2024-07-01,Telecommunication,198802702447.8,-0.16841302439124262,2024-07-01,Bull / Stable Growth
2024-08-01,Telecommunication,198802702447.8,0.0,2024-08-01,Bull / Stable Growth
2024-09-01,Telecommunication,204503389444.2,0.028675098105856334,2024-09-01,Bull / Stable Growth
2024-10-01,Telecommunication,221028785434.6,0.08080744302240062,2024-10-01,Volatile Recovery
2024-11-01,Telecommunication,212999383937.6,-0.03632740179616023,2024-11-01,Bull / Stable Growth
2024-12-01,Telecommunication,233081689429.8,0.09428339707350175,2024-12-01,Volatile Recovery
2025-01-01,Telecommunication,246085382917.2,0.05579028330887614,2025-01-01,Volatile Recovery
2025-02-01,Telecommunication,241014171417.8,-0.020607528327297397,2025-02-01,Volatile Recovery
2025-03-01,Telecommunication,240397848414.2,-0.002557206491113684,2025-03-01,Bull / Stable Growth
2025-04-01,Telecommunication,236951010914.8,-0.014338054696151903,2025-04-01,Volatile Recovery
2025-05-01,Telecommunication,276552109393.8,0.16712778867712563,2025-05-01,Volatile Recovery
2025-06-01,Telecommunication,286364316385.4,0.035480499545305744,2025-06-01,Volatile Recovery
2025-07-01,Telecommunication,288186779884.8,0.0063641431390746295,2025-07-01,Volatile Recovery
2025-08-01,Telecommunication,364483597343.4,0.26474780518765995,2025-08-01,Volatile Recovery
2025-09-01,Telecommunication,366085916838.0,0.004396136084802604,2025-09-01,Bull / Stable Growth
2025-10-01,Telecommunication,390262138826.0,0.06603974880218733,2025-10-01,Bull / Stable Growth
2025-11-01,Telecommunication,421451009827.2,0.07991774732497348,2025-11-01,Bull / Stable Growth
2025-12-01,Telecommunication,423070932821.2,0.0038436804189037055,2025-12-01,Bull / Stable Growth
2021-02-01,Transportation,91109240277.0,-0.07958055972779243,2021-02-01,Crisis / Sell-off
2021-03-01,Transportation,87590393277.0,-0.03862228451583649,2021-03-01,Crisis / Sell-off
2021-04-01,Transportation,91481446343.0,0.04442328571005216,2021-04-01,Volatile Recovery
2021-05-01,Transportation,90182574827.0,-0.014198196114324824,2021-05-01,Crisis / Sell-off
2021-06-01,Transportation,98561840700.0,0.09291446700290162,2021-06-01,Bull / Stable Growth
2021-07-01,Transportation,131627137657.0,0.3354776729225595,2021-07-01,Bull / Stable Growth
2021-08-01,Transportation,328930936382.0,1.4989598819594727,2021-08-01,Bull / Stable Growth
2021-09-01,Transportation,390548868987.5,0.18732787278464058,2021-09-01,Volatile Recovery
2021-10-01,Transportation,734514598967.5,0.8807239177819999,2021-10-01,Volatile Recovery
2021-11-01,Transportation,734514598967.5,0.0,2021-11-01,Volatile Recovery
2021-12-01,Transportation,734514598967.5,0.0,2021-12-01,Volatile Recovery
2022-01-01,Transportation,84543808610.51,-0.884898395853054,2022-01-01,Volatile Recovery
2022-02-01,Transportation,579796453667.5,5.857941027220567,2022-02-01,Crisis / Sell-off
2022-03-01,Transportation,407132446515.0,-0.29780107494675856,2022-03-01,Crisis / Sell-off
2022-04-01,Transportation,332220880680.0,-0.18399802441744229,2022-04-01,Crisis / Sell-off
2022-05-01,Transportation,423865841200.0,0.27585551014258414,2022-05-01,Crisis / Sell-off
2022-06-01,Transportation,338589564250.0,-0.20118695271262166,2022-06-01,Crisis / Sell-off
2022-07-01,Transportation,343321918407.5,0.013976668678441051,2022-07-01,Crisis / Sell-off
2022-08-01,Transportation,426531184350.0,0.24236514326981062,2022-08-01,Volatile Recovery
2022-09-01,Transportation,426531184350.0,0.0,2022-09-01,Volatile Recovery
2022-10-01,Transportation,294751368985.0,-0.30895704745673425,2022-10-01,Crisis / Sell-off
2022-11-01,Transportation,378251647810.0,0.28329055472257836,2022-11-01,Crisis / Sell-off
2022-12-01,Transportation,357238937737.5,-0.05555219704701697,2022-12-01,Crisis / Sell-off
2023-01-01,Transportation,349893325500.0,-0.020562182510176386,2023-01-01,Crisis / Sell-off
2023-02-01,Transportation,349893325500.0,0.0,2023-02-01,Crisis / Sell-off
2023-03-01,Transportation,43963694434.6,-0.8743511486771702,2023-03-01,Crisis / Sell-off
2023-04-01,Transportation,313548710875.0,6.131991860725724,2023-04-01,Bull / Stable Growth
2023-05-01,Transportation,260669923660.0,-0.16864616367719898,2023-05-01,Bull / Stable Growth
2023-06-01,Transportation,258872933010.0,-0.006893739886707717,2023-06-01,Volatile Recovery
2023-07-01,Transportation,293207401547.5,0.13263058496800695,2023-07-01,Volatile Recovery
2023-08-01,Transportation,270583966972.5,-0.07715847026915856,2023-08-01,Volatile Recovery
2023-09-01,Transportation,266754635545.0,-0.014152100253187472,2023-09-01,Bull / Stable Growth
2023-10-01,Transportation,249083394407.5,-0.06624530104752002,2023-10-01,Bull / Stable Growth
2023-11-01,Transportation,254864148400.0,0.023208106691539276,2023-11-01,Bull / Stable Growth
2023-12-01,Transportation,280770328387.5,0.10164701528298603,2023-12-01,Bull / Stable Growth
2024-01-01,Transportation,256359714610.0,-0.08694157220135501,2024-01-01,Bull / Stable Growth
2024-02-01,Transportation,289586777175.0,0.1296110920374065,2024-02-01,Bull / Stable Growth
2024-03-01,Transportation,294981349662.5,0.01862851798733889,2024-03-01,Bull / Stable Growth
