date,sector,market_cap
2011-04-01,Construction & Engineering,28695391130.0
2011-05-01,Construction & Engineering,27287908370.8
2011-06-01,Construction & Engineering,24142572371.2
2011-07-01,Construction & Engineering,25124307022.0
2011-08-01,Construction & Engineering,23695489044.0
2011-09-01,Construction & Engineering,24126855165.3
2011-10-01,Construction & Engineering,22049218001.0
2011-11-01,Construction & Engineering,21855099995.0
2011-12-01,Construction & Engineering,21718086730.8
2012-01-01,Construction & Engineering,20979966685.6
2012-02-01,Construction & Engineering,20611657488.6
2012-03-01,Construction & Engineering,46481766740.0
2012-04-01,Construction & Engineering,40379932673.6
2012-05-01,Construction & Engineering,33682777437.6
2012-06-01,Construction & Engineering,35139409780.0
2012-07-01,Construction & Engineering,33951916914.0
2012-08-01,Construction & Engineering,33894932404.8
2012-09-01,Construction & Engineering,42847114922.0
2012-10-01,Construction & Engineering,38918991062.4
2012-11-01,Construction & Engineering,36022238424.4
2012-12-01,Construction & Engineering,37594298900.0
2013-01-01,Construction & Engineering,39915734578.0
2013-02-01,Construction & Engineering,39777052460.0
2013-03-01,Construction & Engineering,38222745558.4
2013-04-01,Construction & Engineering,38781858040.4
2013-05-01,Construction & Engineering,42255561340.0
2013-06-01,Construction & Engineering,39952714974.0
2013-07-01,Construction & Engineering,39735038206.0
2013-08-01,Construction & Engineering,38160027032.8
2013-09-01,Construction & Engineering,37540927972.8
2013-10-01,Construction & Engineering,40487499749.6
2013-11-01,Construction & Engineering,38719730362.0
2013-12-01,Construction & Engineering,39689880470.4
2014-01-01,Construction & Engineering,41192384563.6
2014-02-01,Construction & Engineering,39043398362.4
2014-03-01,Construction & Engineering,38765903936.8
2014-04-01,Construction & Engineering,41035097230.0
2014-05-01,Construction & Engineering,40592247805.2
2014-06-01,Construction & Engineering,42810341888.0
2014-07-01,Construction & Engineering,44298336125.2
2014-08-01,Construction & Engineering,47494538236.0
2014-09-01,Construction & Engineering,50805359984.8
2014-10-01,Construction & Engineering,52886847160.0
2014-11-01,Construction & Engineering,58564966810.0
2014-12-01,Construction & Engineering,56515920682.4
2015-01-01,Construction & Engineering,48459046344.0
2015-02-01,Construction & Engineering,50172811450.4
2015-03-01,Construction & Engineering,39231499077.2
2015-04-01,Construction & Engineering,44177596798.4
2015-05-01,Construction & Engineering,42390140173.2
2015-06-01,Construction & Engineering,45190679621.2
2015-07-01,Construction & Engineering,49772577405.6
2015-08-01,Construction & Engineering,47851047892.0
2015-09-01,Construction & Engineering,46313928972.0
2015-10-01,Construction & Engineering,44483445152.0
2015-11-01,Construction & Engineering,43635524862.0
2015-12-01,Construction & Engineering,42793579974.0
2016-01-01,Construction & Engineering,39616365425.2
2016-02-01,Construction & Engineering,36120642641.6
2016-03-01,Construction & Engineering,34390613698.8
2016-04-01,Construction & Engineering,38452853786.0
2016-05-01,Construction & Engineering,36825907774.4
2016-06-01,Construction & Engineering,35148695914.0
2016-07-01,Construction & Engineering,36630699737.6
2016-08-01,Construction & Engineering,40776148068.0
2016-09-01,Construction & Engineering,41777820904.8
2016-10-01,Construction & Engineering,39282618371.2
2016-11-01,Construction & Engineering,36539470330.4
2016-12-01,Construction & Engineering,37555661714.4
2017-01-01,Construction & Engineering,36756836107.6
2017-02-01,Construction & Engineering,36598661984.0
2017-03-01,Construction & Engineering,35284943104.0
2017-04-01,Construction & Engineering,38265115806.0
2017-05-01,Construction & Engineering,39459191927.2
2017-06-01,Construction & Engineering,38892779086.4
2017-07-01,Construction & Engineering,40939512452.0
2017-08-01,Construction & Engineering,38613416565.2
2017-09-01,Construction & Engineering,38804665503.2
2017-10-01,Construction & Engineering,37609830827.6
2017-11-01,Construction & Engineering,34499408580.0
2017-12-01,Construction & Engineering,34584173594.8
2018-01-01,Construction & Engineering,34011017700.4
2018-02-01,Construction & Engineering,32126877243.6
2018-03-01,Construction & Engineering,30777065836.0
2018-04-01,Construction & Engineering,30047219030.4
2018-05-01,Construction & Engineering,27127815528.0
2018-06-01,Construction & Engineering,23400620228.8
2018-07-01,Construction & Engineering,23953374443.6
2018-08-01,Construction & Engineering,21482594776.8
2018-09-01,Construction & Engineering,19467493994.4
2018-10-01,Construction & Engineering,22060959585.2
2018-11-01,Construction & Engineering,22772205112.4
2018-12-01,Construction & Engineering,20431479422.4
2019-01-01,Construction & Engineering,21537368396.0
2019-02-01,Construction & Engineering,20629565902.4
2019-03-01,Construction & Engineering,19697706978.4
2019-04-01,Construction & Engineering,19429989130.4
2019-05-01,Construction & Engineering,18433527712.8
2019-06-01,Construction & Engineering,20622130206.4
2019-07-01,Construction & Engineering,25591161769.2
2019-08-01,Construction & Engineering,26165424826.4
2019-09-01,Construction & Engineering,24577918592.4
2019-10-01,Construction & Engineering,28827123579.6
2019-11-01,Construction & Engineering,30000155142.4
2019-12-01,Construction & Engineering,29156437294.4
2020-01-01,Consumer Durables & Apparel,45051863489.4
2020-02-01,Consumer Durables & Apparel,39404174390.7
2020-03-01,Consumer Durables & Apparel,27759467810.2
2020-05-01,Consumer Durables & Apparel,31334420680.2
2020-06-01,Consumer Durables & Apparel,36640492049.9
2020-07-01,Consumer Durables & Apparel,37559497518.2
2020-08-01,Consumer Durables & Apparel,37951568442.6
2020-09-01,Consumer Durables & Apparel,48378598194.3
2020-10-01,Consumer Durables & Apparel,42398334435.5
2020-11-01,Consumer Durables & Apparel,49377002100.0
2020-12-01,Consumer Durables & Apparel,53206650431.4
2021-01-01,Consumer Durables & Apparel,61872111157.9
2021-02-01,Consumer Durables & Apparel,54014474343.5
2021-03-01,Consumer Durables & Apparel,51870144833.4
2021-04-01,Consumer Durables & Apparel,55152289479.1
2021-05-01,Consumer Durables & Apparel,56437647477.7
2021-06-01,Consumer Durables & Apparel,55545832763.8
2021-07-01,Consumer Durables & Apparel,66325314987.6
2021-08-01,Consumer Durables & Apparel,88701619578.7
2021-09-01,Consumer Durables & Apparel,86341773974.2
2021-10-01,Consumer Durables & Apparel,93212124942.3
2021-11-01,Consumer Durables & Apparel,93212124942.3
2021-12-01,Consumer Durables & Apparel,93212124942.3
2022-01-01,Consumer Durables & Apparel,32512174686.39
2022-02-01,Consumer Durables & Apparel,102866055454.0
2022-03-01,Consumer Durables & Apparel,84581738017.5
2022-04-01,Consumer Durables & Apparel,81276001326.8
2022-05-01,Consumer Durables & Apparel,83821544991.4
2022-06-01,Consumer Durables & Apparel,77416254847.0
2022-07-01,Consumer Durables & Apparel,88598740072.9
2022-08-01,Consumer Durables & Apparel,97209022369.6
2022-09-01,Consumer Durables & Apparel,97209022369.6
2022-10-01,Consumer Durables & Apparel,81856744210.8
2022-11-01,Consumer Durables & Apparel,77138038034.9
2022-12-01,Consumer Durables & Apparel,74113512306.4
2023-01-01,Consumer Durables & Apparel,78289913343.0
2023-02-01,Consumer Durables & Apparel,78289913343.0
2023-03-01,Consumer Durables & Apparel,73177726513.6
2023-04-01,Consumer Durables & Apparel,74866828253.7
2023-05-01,Consumer Durables & Apparel,68401990619.3
2023-06-01,Consumer Durables & Apparel,72079657505.7
2023-07-01,Consumer Durables & Apparel,82869738699.6
2023-08-01,Consumer Durables & Apparel,83359639899.2
2023-09-01,Consumer Durables & Apparel,85022520049.4
2023-10-01,Consumer Durables & Apparel,78662576802.9
2023-11-01,Consumer Durables & Apparel,77275957759.9
2023-12-01,Consumer Durables & Apparel,76920203459.7
2024-01-01,Consumer Durables & Apparel,76081005359.5
2024-02-01,Consumer Durables & Apparel,77812980256.9
2024-03-01,Consumer Durables & Apparel,79716836504.7
2024-04-01,Consumer Durables & Apparel,86104602480.1
2024-05-01,Consumer Durables & Apparel,90673393150.1
2024-06-01,Consumer Durables & Apparel,90673393150.1
2024-07-01,Consumer Durables & Apparel,87574842992.8
2024-08-01,Consumer Durables & Apparel,87574842992.8
2024-09-01,Consumer Durables & Apparel,95227100729.6
2024-10-01,Consumer Durables & Apparel,99014169193.6
2024-11-01,Consumer Durables & Apparel,102783430486.2
2024-12-01,Consumer Durables & Apparel,119496432263.1
2025-01-01,Consumer Durables & Apparel,147605941251.4
2025-02-01,Consumer Durables & Apparel,134654523298.8
2025-03-01,Consumer Durables & Apparel,125014263016.9
2025-04-01,Consumer Durables & Apparel,117979982585.3
2025-05-01,Consumer Durables & Apparel,121861961910.2
2025-06-01,Consumer Durables & Apparel,118833030444.2
2025-07-01,Consumer Durables & Apparel,129203984779.1
2025-08-01,Consumer Durables & Apparel,150089916526.1
2025-09-01,Consumer Durables & Apparel,147178064968.6
2025-10-01,Consumer Durables & Apparel,169903266628.4
2025-11-01,Consumer Durables & Apparel,161345821637.3
2025-12-01,Consumer Durables & Apparel,154240362657.9
2020-01-01,Consumer Services,298198531059.4
2020-02-01,Consumer Services,287903481301.5
2020-03-01,Consumer Services,271642903374.9
2020-05-01,Consumer Services,273900597297.7
2020-06-01,Consumer Services,280308810153.3
2020-07-01,Consumer Services,282522056565.0
2020-08-01,Consumer Services,90766847364.0
2020-09-01,Consumer Services,96930846291.4
2020-10-01,Consumer Services,90155032607.1
2020-11-01,Consumer Services,104781975912.9
2020-12-01,Consumer Services,119727113181.4
2021-01-01,Consumer Services,119205816352.5
2021-02-01,Consumer Services,108294596534.2
2021-03-01,Consumer Services,103521321267.0
2021-04-01,Consumer Services,100517782415.5
2021-05-01,Consumer Services,100329378770.3
2021-06-01,Consumer Services,103092986413.3
2021-07-01,Consumer Services,124402604837.7
2021-08-01,Consumer Services,118767148284.0
2021-09-01,Consumer Services,150497948585.7
2021-10-01,Consumer Services,164578316638.6
2021-11-01,Consumer Services,164578316638.6
2021-12-01,Consumer Services,164578316638.6
2022-01-01,Consumer Services,36996523967.16
2022-02-01,Consumer Services,156285196766.8
2022-03-01,Consumer Services,125756026954.8
2022-04-01,Consumer Services,108941057058.6
2022-05-01,Consumer Services,111390159427.6
2022-06-01,Consumer Services,102542740414.8
2022-07-01,Consumer Services,115068130223.4
2022-08-01,Consumer Services,186562328454.7
2022-09-01,Consumer Services,186562328454.7
2022-10-01,Consumer Services,168507635790.9
2022-11-01,Consumer Services,168177084635.5
2022-12-01,Consumer Services,162842101370.7
2023-01-01,Consumer Services,163265880480.0
2023-02-01,Consumer Services,163265880480.0
2023-03-01,Consumer Services,176693163131.8
2023-04-01,Consumer Services,169564773735.0
2023-05-01,Consumer Services,157270621511.0
2023-06-01,Consumer Services,156147312490.7
2023-07-01,Consumer Services,188977677391.4
2023-08-01,Consumer Services,204461494271.3
2023-09-01,Consumer Services,237884709881.4
2023-10-01,Consumer Services,213831411511.0
2023-11-01,Consumer Services,212718586426.4
2023-12-01,Consumer Services,207679603720.2
2024-01-01,Consumer Services,205564561135.3
2024-02-01,Consumer Services,204177700931.9
2024-03-01,Consumer Services,221771866802.9
2024-04-01,Consumer Services,242500589359.4
2024-05-01,Consumer Services,223302543385.5
2024-06-01,Consumer Services,223302543385.5
2024-07-01,Consumer Services,206432432616.3
2024-08-01,Consumer Services,206432432616.3
2024-09-01,Consumer Services,227627017943.2
2024-10-01,Consumer Services,219201907677.3
2024-11-01,Consumer Services,248951202667.7
2024-12-01,Consumer Services,280594857548.3
2025-01-01,Consumer Services,292715406410.8
2025-02-01,Consumer Services,265347079116.9
2025-03-01,Consumer Services,252016367070.8
2025-04-01,Consumer Services,258345981884.8
2025-05-01,Consumer Services,259661133707.6
2025-06-01,Consumer Services,269572248656.1
2025-07-01,Consumer Services,294233065486.4
2025-08-01,Consumer Services,324251149501.0
2025-09-01,Consumer Services,358901953744.5
2025-10-01,Consumer Services,350488321620.7
2025-11-01,Consumer Services,337327652217.9
2025-12-01,Consumer Services,320271238681.1
2008-01-01,Diversified,143265967757.5
2008-02-01,Diversified,148977846132.0
2008-03-01,Diversified,151933523531.0
2008-04-01,Diversified,154836821473.0
2008-05-01,Diversified,155817918529.0
2008-06-01,Diversified,149853582867.75
2008-07-01,Diversified,142017542293.75
2008-08-01,Diversified,141704205513.0
2008-09-01,Diversified,125743257908.0
2008-10-01,Diversified,99926399332.5
2008-11-01,Diversified,90333470276.0
2008-12-01,Diversified,76506195770.5
2020-01-01,Diversified Financials,308254542071.4
2020-02-01,Diversified Financials,272723428894.3
2020-03-01,Diversified Financials,219231009301.7
2020-05-01,Diversified Financials,253984870173.9
2020-06-01,Diversified Financials,267054002615.8
2020-07-01,Diversified Financials,271785570124.6
2020-08-01,Diversified Financials,275408814063.4
2020-09-01,Diversified Financials,309567102226.4
2020-10-01,Diversified Financials,289476548757.5
2020-11-01,Diversified Financials,302053499837.7
2020-12-01,Diversified Financials,318641860529.2
2021-01-01,Diversified Financials,605867329749.25
2021-02-01,Diversified Financials,475193791629.8
2021-03-01,Diversified Financials,417349126194.63
2021-04-01,Diversified Financials,433055402852.08
2021-05-01,Diversified Financials,463144060820.78
2021-06-01,Diversified Financials,647161378959.23
2021-07-01,Diversified Financials,643237877154.23
2021-08-01,Diversified Financials,801915362020.43
2021-09-01,Diversified Financials,853065986165.53
2021-10-01,Diversified Financials,1254216367312.15
2021-11-01,Diversified Financials,1254216367312.15
2021-12-01,Diversified Financials,1254216367312.15
2022-01-01,Diversified Financials,186180070001.57
2022-02-01,Diversified Financials,1286428012043.35
2022-03-01,Diversified Financials,836360787633.05
2022-04-01,Diversified Financials,593465054889.85
2022-05-01,Diversified Financials,744409909671.0
2022-06-01,Diversified Financials,588185859064.5
2022-07-01,Diversified Financials,593800835134.4
2022-08-01,Diversified Financials,814282231200.65
2022-09-01,Diversified Financials,814282231200.65
2022-10-01,Diversified Financials,724970794355.5
2022-11-01,Diversified Financials,749423872924.35
2022-12-01,Diversified Financials,758407444965.45
2023-01-01,Diversified Financials,628962456027.6
2023-02-01,Diversified Financials,628962456027.6
2023-03-01,Diversified Financials,625710507044.5
2023-04-01,Diversified Financials,589369176996.6
2023-05-01,Diversified Financials,539539041686.95
2023-06-01,Diversified Financials,603417298008.8
2023-07-01,Diversified Financials,767674159081.6
2023-08-01,Diversified Financials,714395277102.9
2023-09-01,Diversified Financials,698767096110.8
2023-10-01,Diversified Financials,636196299729.0
2023-11-01,Diversified Financials,632857341200.3
2023-12-01,Diversified Financials,607013026565.1
2024-01-01,Diversified Financials,541229770540.4
2024-02-01,Diversified Financials,542004291315.5
2024-03-01,Diversified Financials,649822931247.8
2024-04-01,Diversified Financials,748028205449.7
2024-05-01,Diversified Financials,709869606750.9
2024-06-01,Diversified Financials,709869606750.9
2024-07-01,Diversified Financials,610579444353.9
2024-08-01,Diversified Financials,610579444353.9
2024-09-01,Diversified Financials,695110488441.55
2024-10-01,Diversified Financials,716613519795.15
2024-11-01,Diversified Financials,709003934193.8
2024-12-01,Diversified Financials,917724125282.1
2025-01-01,Diversified Financials,976391190857.95
2025-02-01,Diversified Financials,893765742273.65
2025-03-01,Diversified Financials,838303518049.55
2025-04-01,Diversified Financials,855702778161.9
2025-05-01,Diversified Financials,937116165504.3
2025-06-01,Diversified Financials,985630320522.65
2025-07-01,Diversified Financials,1021858456441.15
2025-08-01,Diversified Financials,1073323770366.6
2025-09-01,Diversified Financials,1099291224269.05
2025-10-01,Diversified Financials,1170980350445.9
2025-11-01,Diversified Financials,1171814379234.85
2025-12-01,Diversified Financials,1150879453826.45
2005-01-01,Diversified Holdings,104970348779.5
2005-02-01,Diversified Holdings,108260503471.75
2005-03-01,Diversified Holdings,107489043371.0
2005-04-01,Diversified Holdings,117050224872.5
2005-05-01,Diversified Holdings,126203338896.0
2005-06-01,Diversified Holdings,120706450136.25
2005-07-01,Diversified Holdings,123480922501.0
2005-08-01,Diversified Holdings,133695764025.75
2005-09-01,Diversified Holdings,150495810744.75
2005-10-01,Diversified Holdings,151929518026.0
2005-11-01,Diversified Holdings,138651362697.75
2005-12-01,Diversified Holdings,114826674734.0
2006-01-01,Diversified Holdings,121472264209.0
2006-02-01,Diversified Holdings,132548425475.5
2006-03-01,Diversified Holdings,132449552555.75
2006-04-01,Diversified Holdings,126927198395.25
2006-05-01,Diversified Holdings,122233618373.5
2006-06-01,Diversified Holdings,117832510596.75
2006-07-01,Diversified Holdings,117904651052.5
2006-08-01,Diversified Holdings,118451718262.0
2006-09-01,Diversified Holdings,125255387427.5
2006-10-01,Diversified Holdings,134434142812.0
2006-11-01,Diversified Holdings,156596128078.5
2006-12-01,Diversified Holdings,156811397619.5
2007-01-01,Diversified Holdings,184196329181.75
2007-02-01,Diversified Holdings,174205533977.0
2007-03-01,Diversified Holdings,173651786570.0
2007-04-01,Diversified Holdings,170132154552.5
2007-05-01,Diversified Holdings,150475461783.25
2007-06-01,Diversified Holdings,157296571080.0
2007-07-01,Diversified Holdings,144587096209.5
2007-08-01,Diversified Holdings,150460246794.25
2007-09-01,Diversified Holdings,148064053804.25
2007-10-01,Diversified Holdings,150448400093.5
2007-11-01,Diversified Holdings,150527554835.0
2007-12-01,Diversified Holdings,151288280761.25
2009-01-01,Diversified Holdings,97490320004.0
2009-02-01,Diversified Holdings,88522057092.5
2009-03-01,Diversified Holdings,87203321294.0
2009-04-01,Diversified Holdings,98469484240.75
2009-05-01,Diversified Holdings,139388631800.25
2009-06-01,Diversified Holdings,160791344010.25
2009-07-01,Diversified Holdings,161294959709.25
2009-08-01,Diversified Holdings,163670044300.5
2009-09-01,Diversified Holdings,191929796795.25
2009-10-01,Diversified Holdings,191605643512.0
2009-11-01,Diversified Holdings,190680277771.75
2009-12-01,Diversified Holdings,239013988388.0
2010-01-01,Diversified Holdings,254291447250.5
2010-02-01,Diversified Holdings,259112475045.75
2010-03-01,Diversified Holdings,265724233954.75
2010-04-01,Diversified Holdings,284545070493.5
2010-05-01,Diversified Holdings,288295262595.0
2010-06-01,Diversified Holdings,310382492548.25
2010-07-01,Diversified Holdings,357062138369.75
2010-08-01,Diversified Holdings,408372671706.9
2010-09-01,Diversified Holdings,526418419306.4
2010-10-01,Diversified Holdings,488480194614.8
2010-11-01,Diversified Holdings,474063441135.3
2010-12-01,Diversified Holdings,476416635869.6
2011-01-01,Diversified Holdings,506454128139.5
2011-02-01,Diversified Holdings,543219374254.6
2011-03-01,Diversified Holdings,515254989911.9
2011-04-01,Diversified Holdings,526520464835.5
2011-05-01,Diversified Holdings,529515055705.6
2011-06-01,Diversified Holdings,513877769183.0
2011-07-01,Diversified Holdings,568802556238.3
2011-08-01,Diversified Holdings,571641798260.5
2011-09-01,Diversified Holdings,557141868588.8
2011-10-01,Diversified Holdings,519035320350.4
2011-11-01,Diversified Holdings,486033818096.9
2011-12-01,Diversified Holdings,487027953443.8
2012-01-01,Diversified Holdings,452640065703.4
2012-02-01,Diversified Holdings,442892538248.1
2012-03-01,Diversified Holdings,464257299203.8
2012-04-01,Diversified Holdings,458158011609.8
2012-05-01,Diversified Holdings,425388444797.3
2012-06-01,Diversified Holdings,438038040711.2
2012-07-01,Diversified Holdings,429274585216.0
2012-08-01,Diversified Holdings,451951513322.4
2012-09-01,Diversified Holdings,509456422542.0
2012-10-01,Diversified Holdings,470653456533.1
2012-11-01,Diversified Holdings,461253564098.8
2012-12-01,Diversified Holdings,474118374357.0
2013-01-01,Diversified Holdings,490002749931.9
2013-02-01,Diversified Holdings,483035655665.2
2013-03-01,Diversified Holdings,492882142556.4
2013-04-01,Diversified Holdings,504555890342.2
2013-05-01,Diversified Holdings,551328005538.6
2013-06-01,Diversified Holdings,511264083132.4
2013-07-01,Diversified Holdings,506884466268.6
2013-08-01,Diversified Holdings,447830078953.0
2013-09-01,Diversified Holdings,458548308469.5
2013-10-01,Diversified Holdings,494584304897.6
2013-11-01,Diversified Holdings,473955549177.8
2013-12-01,Diversified Holdings,483023275989.0
2014-01-01,Diversified Holdings,510304145670.8
2014-02-01,Diversified Holdings,480911530208.3
2014-03-01,Diversified Holdings,488928688157.3
2014-04-01,Diversified Holdings,513220942574.3
2014-05-01,Diversified Holdings,514193880365.0
2014-06-01,Diversified Holdings,509432480465.5
2014-07-01,Diversified Holdings,550701608993.5
2014-08-01,Diversified Holdings,567948260246.1
2014-09-01,Diversified Holdings,595282893648.7
2014-10-01,Diversified Holdings,594944197945.6
2014-11-01,Diversified Holdings,570332535741.4
2014-12-01,Diversified Holdings,584413159665.1
2015-01-01,Diversified Holdings,545723792467.7
2015-02-01,Diversified Holdings,535455172064.1
2015-03-01,Diversified Holdings,497068864669.1
2015-04-01,Diversified Holdings,530518039053.9
2015-05-01,Diversified Holdings,524350259873.2
2015-06-01,Diversified Holdings,527510078614.7
2015-07-01,Diversified Holdings,559654942097.9
2015-08-01,Diversified Holdings,543569936839.3
2015-09-01,Diversified Holdings,517124270144.1
2015-10-01,Diversified Holdings,516450298368.3
2015-11-01,Diversified Holdings,525825102132.3
2015-12-01,Diversified Holdings,526704670248.1
2016-01-01,Diversified Holdings,472607880590.0
2016-02-01,Diversified Holdings,466421370456.5
2016-03-01,Diversified Holdings,429425843199.4
2016-04-01,Diversified Holdings,460642460375.7
2016-05-01,Diversified Holdings,458028506995.4
2016-06-01,Diversified Holdings,435321086876.7
2016-07-01,Diversified Holdings,452796084487.6
2016-08-01,Diversified Holdings,467111936811.1
2016-09-01,Diversified Holdings,470413001634.4
2016-10-01,Diversified Holdings,460309839430.0
2016-11-01,Diversified Holdings,441695953875.2
2016-12-01,Diversified Holdings,514109206154.1
2017-01-01,Diversified Holdings,510340040292.6
2017-02-01,Diversified Holdings,515493052969.0
2017-03-01,Diversified Holdings,505536322040.5
2017-04-01,Diversified Holdings,571551769377.8
2017-05-01,Diversified Holdings,592517081680.6
2017-06-01,Diversified Holdings,628123462798.04
2017-07-01,Diversified Holdings,619179037046.6
2017-08-01,Diversified Holdings,573765474335.4
2017-09-01,Diversified Holdings,572402028171.1
2017-10-01,Diversified Holdings,578700325585.1
2017-11-01,Diversified Holdings,565492537066.4
2017-12-01,Diversified Holdings,555459986270.5
2018-01-01,Diversified Holdings,577380359538.4
2018-02-01,Diversified Holdings,595468854278.6
2018-03-01,Diversified Holdings,589071472298.9
2018-04-01,Diversified Holdings,599196004054.0
2018-05-01,Diversified Holdings,568052908181.8
2018-06-01,Diversified Holdings,546908033341.36
2018-07-01,Diversified Holdings,523416113451.8
2018-08-01,Diversified Holdings,514953969714.1
2018-09-01,Diversified Holdings,494844323563.7
2018-10-01,Diversified Holdings,518620578244.2
2018-11-01,Diversified Holdings,538309331400.5
2018-12-01,Diversified Holdings,537300912572.6
2019-01-01,Diversified Holdings,510905303836.6
2019-02-01,Diversified Holdings,504119290684.6
2019-03-01,Diversified Holdings,474311595118.2
2019-04-01,Diversified Holdings,464942163977.6
2019-05-01,Diversified Holdings,450059810855.7
2019-06-01,Diversified Holdings,449707490950.8
2019-07-01,Diversified Holdings,498364793109.3
2019-08-01,Diversified Holdings,503866659430.3
2019-09-01,Diversified Holdings,497599422937.8
2019-10-01,Diversified Holdings,519261121560.1
2019-11-01,Diversified Holdings,543186566786.3
2019-12-01,Diversified Holdings,538856396947.7
2020-01-01,Energy,15490984048.8
2020-02-01,Energy,13704518068.6
2020-03-01,Energy,11794258921.6
2020-05-01,Energy,12533014180.6
2020-06-01,Energy,15257911545.0
2020-07-01,Energy,14164499140.5
2020-08-01,Energy,275408814063.4
2020-09-01,Energy,20253809800.6
2020-10-01,Energy,18129340113.0
2020-11-01,Energy,18751100582.1
2020-12-01,Energy,21811234062.4
2021-01-01,Energy,24432810746.6
2021-02-01,Energy,19308295423.6
2021-03-01,Energy,18192350261.2
2021-04-01,Energy,17351350072.0
2021-05-01,Energy,19181036741.0
2021-06-01,Energy,19278988581.8
2021-07-01,Energy,18171834877.1
2021-08-01,Energy,18227981439.0
2021-09-01,Energy,19200795449.4
2021-10-01,Energy,47993491687.2
2021-11-01,Energy,47993491687.2
2021-12-01,Energy,47993491687.2
2022-01-01,Energy,13147220115.41
2022-02-01,Energy,38210026396.8
2022-03-01,Energy,23012345262.0
2022-04-01,Energy,19679937228.0
2022-05-01,Energy,37696841651.9
2022-06-01,Energy,46156272277.5
2022-07-01,Energy,55858261886.7
2022-08-01,Energy,161027274021.55
2022-09-01,Energy,161027274021.55
2022-10-01,Energy,104912174944.95
2022-11-01,Energy,107298052593.9
2022-12-01,Energy,113708623030.35
2023-01-01,Energy,114816011774.4
2023-02-01,Energy,114816011774.4
2023-03-01,Energy,101832570858.5
2023-04-01,Energy,97045127048.75
2023-05-01,Energy,77530961582.75
2023-06-01,Energy,77724043619.4
2023-07-01,Energy,82119510236.0
2023-08-01,Energy,74695590383.2
2023-09-01,Energy,74899241259.25
2023-10-01,Energy,69307116932.75
2023-11-01,Energy,67266888536.75
2023-12-01,Energy,67552504988.8
2024-01-01,Energy,68576254405.15
2024-02-01,Energy,69204202112.4
2024-03-01,Energy,75017674025.75
2024-04-01,Energy,84696925598.15
2024-05-01,Energy,81031864091.65
2024-06-01,Energy,81031864091.65
2024-07-01,Energy,68264867525.0
2024-08-01,Energy,68264867525.0
2024-09-01,Energy,73526658973.2
2024-10-01,Energy,74352241138.85
2024-11-01,Energy,70603297595.7
2024-12-01,Energy,79075665250.35
2025-01-01,Energy,84394589508.05
2025-02-01,Energy,79233378413.2
2025-03-01,Energy,78225647003.2
2025-04-01,Energy,79259978396.0
2025-05-01,Energy,80776009917.8
2025-06-01,Energy,79329176772.9
2025-07-01,Energy,85327604457.4
2025-08-01,Energy,84565238709.4
2025-09-01,Energy,89478846371.4
2025-10-01,Energy,97332425215.75
2025-11-01,Energy,95361462387.15
2025-12-01,Energy,95681982111.2
2020-01-01,Food & Staples Retailing,85194279798.7
2020-02-01,Food & Staples Retailing,81735640493.5
2020-03-01,Food & Staples Retailing,76518260176.1
2020-05-01,Food & Staples Retailing,78976111777.2
2020-06-01,Food & Staples Retailing,79473824589.4
2020-07-01,Food & Staples Retailing,78838279454.5
2020-08-01,Food & Staples Retailing,77175082387.8
2020-09-01,Food & Staples Retailing,82352775817.4
2020-10-01,Food & Staples Retailing,81162618007.8
2020-11-01,Food & Staples Retailing,81796458212.2
2020-12-01,Food & Staples Retailing,86637997364.4
2021-01-01,Food & Staples Retailing,99883311464.4
2021-02-01,Food & Staples Retailing,96084793104.2
2021-03-01,Food & Staples Retailing,95346619603.5
2021-04-01,Food & Staples Retailing,94193941978.0
2021-05-01,Food & Staples Retailing,97276466404.25
2021-06-01,Food & Staples Retailing,98734437323.5
2021-07-01,Food & Staples Retailing,100514505406.5
2021-08-01,Food & Staples Retailing,96924774198.0
2021-09-01,Food & Staples Retailing,97159241896.2
2021-10-01,Food & Staples Retailing,90012716565.25
2021-11-01,Food & Staples Retailing,90012716565.25
2021-12-01,Food & Staples Retailing,90012716565.25
2022-01-01,Food & Staples Retailing,27064838346.17
2022-02-01,Food & Staples Retailing,84953884454.0
2022-03-01,Food & Staples Retailing,78060059276.3
2022-04-01,Food & Staples Retailing,70064770624.4
2022-05-01,Food & Staples Retailing,74078338064.95
2022-06-01,Food & Staples Retailing,70847591774.05
2022-07-01,Food & Staples Retailing,71272685138.15
2022-08-01,Food & Staples Retailing,93477293964.35
2022-09-01,Food & Staples Retailing,93477293964.35
2022-10-01,Food & Staples Retailing,87542683551.8
2022-11-01,Food & Staples Retailing,89853355470.1
2022-12-01,Food & Staples Retailing,96334645517.95
2023-01-01,Food & Staples Retailing,93252891096.95
2023-02-01,Food & Staples Retailing,93252891096.95
2023-03-01,Food & Staples Retailing,96890744378.7
2023-04-01,Food & Staples Retailing,98727083214.7
2023-05-01,Food & Staples Retailing,100015106925.6
2023-06-01,Food & Staples Retailing,104357542609.3
2023-07-01,Food & Staples Retailing,124311628727.75
2023-08-01,Food & Staples Retailing,131504667808.7
2023-09-01,Food & Staples Retailing,141244262536.5
2023-10-01,Food & Staples Retailing,153668753067.75
2023-11-01,Food & Staples Retailing,145494863783.0
2023-12-01,Food & Staples Retailing,144711412271.3
2024-01-01,Food & Staples Retailing,140262724076.85
2024-02-01,Food & Staples Retailing,140223153148.45
